reviewid,best_new_music,author,genre,label,score
19052,0,douglas wolk,experimental,mute,4.9
19097,0,craig jenkins,rap,maybach,5.8
19071,0,ian cohen,rock,relapse,6.9
19069,0,kyle kramer,rap,quite scientific,7.3
19068,0,patrick st. michel,,day tripper,7.5
18881,0,zach kelly,rap,greedhead,6.7
19096,0,jason heller,,numero group,7.6
18972,0,ian cohen,rock,ato,6.7
18978,0,andrew gaerig,,perc trax,7.6
19042,0,grayson haver currin,,translation loss,7.4
19083,0,jonah bromwich,electronic,darup associates,5.8
19083,0,jonah bromwich,rock,darup associates,5.8
18971,0,ian cohen,rock,sacred bones,7.2
19067,0,nate patrin,electronic,software,7.6
19035,0,nick neyland,electronic,warp,6
19012,0,jamieson cox,,secretly canadian,6.9
19082,0,patrick st. michel,,perfect touch,6.8
19060,1,jayson greene,rock,domino,8.8
19047,0,jamieson cox,global,mad decent,5.8
19047,0,jamieson cox,global,secretly canadian,5.8
19047,0,jamieson cox,pop/r&b,mad decent,5.8
19047,0,jamieson cox,pop/r&b,secretly canadian,5.8
19065,0,nate patrin,electronic,self-released,7.8
19065,0,nate patrin,rap,self-released,7.8
19019,0,erin macleod,,soul jazz,8.1
19053,0,jeremy gordon,folk/country,sub pop,7.5
19043,0,craig jenkins,rap,interscope,7.8
19043,0,craig jenkins,rap,top dawg,7.8
18963,0,ian cohen,rock,tiny engines,8.2
19056,0,marc hogan,electronic,orchid tapes,7.8
19061,0,lindsay zoladz,rock,western vinyl,7.7
19006,0,paul thompson,electronic,ghostly international,6.7
19006,0,paul thompson,rock,ghostly international,6.7
19054,0,nick neyland,electronic,sub pop,6.4
19054,0,nick neyland,rock,sub pop,6.4
19037,0,andy beta,electronic,mahogani,7.8
19051,0,jason heller,rock,omnivore,8
19023,0,stuart berman,,warner bros.,4.8
19032,0,grayson haver currin,,sahko,7.4
18961,0,ian cohen,rock,domino,8.2
19055,0,jayson greene,experimental,merge,7.6
19055,0,jayson greene,rock,merge,7.6
19021,0,grayson haver currin,,nuclear blast,8.2
19064,0,colin joyce,,kranky,6.9
19057,0,winston cook-wilson,,strut,6.6
18959,0,ryan dombal,rock,capitol,6.8
19041,0,evan minsker,,castle face,6.8
19044,0,brian howe,,self-released,6.5
19034,0,nate patrin,rap,stones throw,7.3
19049,0,devon maloney,rock,hardly art,7.4
19020,1,lindsay zoladz,rock,loma vista,8.6
19017,0,miles raymer,rock,smalltown supersound,7.7
19033,0,larry fitzmaurice,,100% silk,7.2
18985,0,carrie battan,,!k7,6.7
18985,0,carrie battan,,normal surround,6.7
19018,0,jayson greene,,kanine,6.4
18999,0,douglas wolk,rock,parlophone,7.3
19008,0,stuart berman,,drag city,7.6
19059,0,stephen m. deusner,rock,mississippi,7.1
18958,0,grayson haver currin,,metal blade,8.1
19013,0,zoe camp,metal,forcefield,6.9
18960,0,larry fitzmaurice,electronic,hemlock,7.6
19016,0,miles raymer,electronic,endless flight,7.1
19038,0,nick neyland,,no pain in pop,6.1
19046,0,jamieson cox,,parliament of trees,7.6
19026,0,miles raymer,,versatile,6.8
18957,0,stuart berman,rock,fire,7.3
18957,0,stuart berman,rock,gbv,7.3
19011,0,ian cohen,rock,stars & letters,5.5
19040,0,brian howe,electronic,ninja tune,7.3
18981,0,grayson haver currin,,relapse,6.5
18997,0,jayson greene,metal,prosthetic,6.8
18997,0,jayson greene,rock,prosthetic,6.8
19009,0,stuart berman,pop/r&b,republic,6
19009,0,stuart berman,pop/r&b,universal,6
19031,0,stephen m. deusner,rock,ato,7.8
19010,0,nick neyland,electronic,apollo,7.2
19010,0,nick neyland,rock,apollo,7.2
18995,0,paul thompson,,fat possum,5.8
19029,0,kim kelly,,northern silence,8
18956,1,lindsay zoladz,rock,jagjaguwar,8.3
19030,0,nick neyland,,ecstatic,6.8
18996,0,stephen m. deusner,folk/country,bloodshot,7.3
19028,0,stephen m. deusner,rock,kobalt,6.9
19028,0,stephen m. deusner,rock,lester,6.9
18994,0,ian cohen,,wichita,6.5
19024,0,andrew gaerig,experimental,liberation technologies,8
18993,0,jeremy d. larson,experimental,hot charity,6.6
18938,0,stephen m. deusner,rock,brown,3.6
18938,0,stephen m. deusner,rock,kobalt,3.6
18990,0,jessica suarez,electronic,human level,7.5
18990,0,jessica suarez,rock,human level,7.5
19022,0,andy beta,pop/r&b,superior viaduct,7.3
19014,0,nate patrin,rap,,8.2
18986,0,katherine st. asaph,pop/r&b,the end,5.5
18857,0,grayson haver currin,,sargent house,7.8
18992,0,andy o'connor,,svart,7.4
18969,0,kyle kramer,,4ad,5.1
18935,0,paul thompson,rock,carpark,7.6
18989,0,ian cohen,,sumerian,5
18976,0,gabriel szatan,electronic,woe to the septic heart,7.5
19005,0,andrew gaerig,,not not fun,6.5
18955,0,jayson greene,rock,heavenly,5.5
18922,0,nate patrin,electronic,chimera,7
18947,1,andrew gaerig,,strut,8.5
18984,0,ian cohen,rock,run for cover,7.2
18982,0,marc masters,electronic,ectopic,6.9
18982,0,marc masters,experimental,ectopic,6.9
19002,0,jeremy d. larson,,carpark,3.2
18907,0,jordan sargent,electronic,columbia,7.8
18907,0,jordan sargent,rock,columbia,7.8
18909,0,joe tangari,global,anti-,8.1
18991,0,evan minsker,rock,black bell,4.5
18916,0,andy o'connor,,"handshake, inc.",8
18951,0,ian cohen,,sub pop,6
18941,0,jenn pelly,folk/country,sacred bones,8.1
18923,0,mark richardson,experimental,rvng intl.,8
19003,0,nate patrin,,ed banger,4.3
18983,0,andrew ryce,electronic,white rainbow,6
18983,0,andrew ryce,experimental,white rainbow,6
18983,0,andrew ryce,rock,white rainbow,6
18988,0,meaghan garvey,,self-released,7.2
18939,0,grayson haver currin,electronic,dead oceans,7.9
18939,0,grayson haver currin,rock,dead oceans,7.9
18828,0,jason heller,,enemies list,7.8
18828,0,jason heller,,the flenser,7.8
18919,0,ian cohen,rock,secretly canadian,6.2
19004,0,evan minsker,electronic,born bad,6.6
19004,0,evan minsker,rock,born bad,6.6
18871,0,grayson haver currin,,thrill jockey,6.2
18863,0,ian cohen,experimental,polyvinyl,6.6
18863,0,ian cohen,rock,polyvinyl,6.6
18936,0,brian howe,rock,downtown,7.8
18932,0,jonah bromwich,,friends of friends,7.5
18861,0,grayson haver currin,experimental,southern lord,6.9
18861,0,grayson haver currin,metal,southern lord,6.9
18934,0,colin st. john,experimental,fire talk,6.7
18934,0,colin st. john,rock,fire talk,6.7
18914,0,larry fitzmaurice,electronic,columbia,5.4
18914,0,larry fitzmaurice,rock,columbia,5.4
18862,0,ian cohen,rock,island,7.7
18867,0,jason heller,electronic,domino,8.3
18867,0,jason heller,rock,domino,8.3
18974,0,marc masters,,hoss,6.9
18977,0,stuart berman,,northern spy,6.7
18860,1,ian cohen,folk/country,caldo verde,9.2
18948,0,ned raggett,,bella union,6.9
18910,0,brian howe,rock,anti-,7
18870,0,mike powell,jazz,ipecac,7.3
18869,0,jeremy gordon,,tough love,7.1
18915,0,marc hogan,pop/r&b,modular,7.5
18908,0,jeremy gordon,electronic,daylighting,6.1
18908,0,jeremy gordon,rock,daylighting,6.1
18964,0,craig jenkins,rap,atlantic,7.6
18967,0,marc masters,,dais records,7
18928,0,jayson greene,folk/country,orindal,7.4
18940,1,amanda petrusich,rock,sony,8.4
18903,0,steven hyden,rock,mexican summer,7
18979,0,kyle kramer,pop/r&b,self-released,7.6
18979,0,kyle kramer,rap,self-released,7.6
18942,0,lindsay zoladz,,brutal honest,7.4
18973,0,joe tangari,,sublime frequencies,7.3
18826,1,mike powell,rock,merge,8.3
18944,0,brian howe,electronic,warp,6
18937,0,jordan sargent,,dovecote,4.2
18950,0,marc masters,,blackest ever black,6.5
18943,0,jamieson cox,rock,hardly art,7.1
18968,0,nick neyland,electronic,output,6
18946,0,andrew gaerig,electronic,werk discs,6.7
18946,0,andrew gaerig,rock,werk discs,6.7
18906,0,paul thompson,rock,thrill jockey,6
18953,0,nate patrin,electronic,luckyme,5.9
18966,0,hank shteamer,metal,svart,8
18912,0,jayson greene,rock,sub pop,7.4
18933,0,david turner,experimental,young one,7.3
18933,0,david turner,rap,young one,7.3
18905,0,jillian mapes,rock,fire,7.5
18905,0,jillian mapes,rock,merge,7.5
18904,0,jeremy gordon,rock,trouble in mind,7.6
18975,0,kim kelly,,anti-corporate,6.5
18975,0,kim kelly,,forcefield,6.5
18975,0,kim kelly,,inherent,6.5
18902,0,jeremy d. larson,rock,total treble,7.5
18898,0,jayson greene,pop/r&b,grand palais,5.5
18918,0,paul thompson,rock,kranky,7.9
18868,0,ian cohen,,frenchkiss,5.8
18952,0,jonah bromwich,rap,rhymesayers,7.3
18866,0,mark richardson,rock,drag city,7.3
18949,0,nick neyland,experimental,erased tapes,7.8
18926,0,joel oliphint,rock,secretly canadian,7.6
18827,0,grayson haver currin,metal,relapse,8.2
18827,0,grayson haver currin,rock,relapse,8.2
18931,0,jason heller,rock,drag city,6.1
18931,0,jason heller,rock,galactic zoo disk,6.1
18892,0,ian cohen,rock,rough trade,5.7
18793,1,jayson greene,folk/country,island,8.5
18900,0,evan minsker,rock,god?,7
18897,0,jason heller,,sacred bones,7.4
18917,0,paul thompson,,high dive,7.1
18855,0,stuart berman,,constellation,8
18895,0,kyle kramer,electronic,vagrant,7.1
18895,0,kyle kramer,folk/country,vagrant,7.1
18853,0,steven hyden,folk/country,no quarter,7.5
18901,0,jason heller,metal,prophecy,6.6
18901,0,jason heller,rock,prophecy,6.6
18883,0,tim finney,,new kanada,7.2
18896,0,nick neyland,rock,sub pop,6
18856,0,andrew ryce,,sacred bones,8
18865,0,marc masters,,amulet,7.5
18893,0,gabriel szatan,electronic,fabric,7.7
18920,0,zach kelly,electronic,nna tapes,6
18834,0,stephen m. deusner,folk/country,paradise of bachelors,8.2
18852,0,stuart berman,rock,light in the attic,7.5
18854,0,ian cohen,rock,bella union,5.9
18887,0,paul thompson,rock,dead labour,7
18887,0,paul thompson,rock,tough love,7
18894,0,andrew gaerig,electronic,ninja tune,6.8
18770,1,douglas wolk,rock,universal,10
18891,0,steven hyden,rock,topshelf,7.6
18847,0,corban goble,rap,1017 brick squad,5.6
18899,0,andrew gaerig,electronic,ghostly,7.1
18832,0,gabriel szatan,electronic,rekids,4.5
18835,0,nate patrin,pop/r&b,daptone,7.7
18884,0,ian cohen,rap,self-released,6.6
18846,0,jeremy d. larson,rock,ingrid,5.8
18842,0,douglas wolk,rock,matinee,7.4
18885,0,zach kelly,rap,self-released,6.2
18890,0,jordan sargent,electronic,island,5.9
18886,1,miles raymer,electronic,fantasy,8.7
18882,0,nate patrin,,self-released,7.4
18848,0,paul thompson,electronic,polyvinyl,5.7
18848,0,paul thompson,rock,polyvinyl,5.7
18877,0,jason heller,electronic,third man,7
18877,0,jason heller,rock,third man,7
18833,0,stephen m. deusner,rock,columbia,4
18837,0,andy beta,rock,human ear,4.4
18879,0,renato pagnani,rap,man bites dog,6.8
18849,0,marc masters,,fire,8
18850,0,ian cohen,,bella union,6.2
18875,0,jayson greene,rock,self-released,2
18876,0,lindsay zoladz,rap,island,5.9
18876,0,lindsay zoladz,rap,republic,5.9
18873,0,jason heller,rock,deathwish,7.2
18809,0,grayson haver currin,metal,gold metal,8
18809,0,grayson haver currin,rock,gold metal,8
18829,0,evan minsker,,dead beat,7.7
18840,0,craig jenkins,rap,self-released,6.6
18823,0,larry fitzmaurice,electronic,monkeytown,7.9
18845,0,andy beta,,die schachtel,8.4
18841,0,evan minsker,,empty cellar,6.3
18872,0,jonah bromwich,pop/r&b,mello,5.8
18830,0,larry fitzmaurice,rap,self-released,7.2
18831,0,jordan sargent,rap,self-released,6.7
18889,0,mike powell,experimental,all saints,7.8
18819,0,gabriel szatan,,no pain in pop,6.9
18880,0,sam hockley-smith,,upset the rhythm,7.4
18822,0,mike powell,rock,matador,7
18839,0,larry fitzmaurice,,delsin,7.8
18825,0,jason heller,,light in the attic,7.8
18722,0,mark pytlik,electronic,kompakt,6.5
18794,0,grayson haver currin,,blackest ever black,6.8
18821,1,carrie battan,pop/r&b,columbia,8.8
18843,0,jayson greene,rap,heavy on the grind,7.5
18813,0,andy beta,electronic,clone,7.9
18818,0,nick neyland,,downwards,6.7
18838,0,nick neyland,,flying nun,7.6
18820,1,larry fitzmaurice,electronic,hyperdub,9
18820,1,larry fitzmaurice,experimental,hyperdub,9
18735,0,aaron leitko,jazz,thing,7.7
18705,0,grayson currin,,southern lord,7.7
18789,0,nick neyland,,prah,7
18804,0,andy beta,,captured tracks,7.4
18804,0,andy beta,,fantasy memory,7.4
18817,0,craig jenkins,rap,glassnote,5.8
18816,0,stuart berman,rock,cherry red,6.9
18805,0,andrew ryce,pop/r&b,uno,6.6
18765,0,andy o'connor,metal,20 buck spin,7.9
18807,0,jayson greene,folk/country,electric ragtime,7.9
18757,0,rob mitchum,rock,reprise,7.7
18762,0,mark richardson,experimental,graveface,4.7
18762,0,mark richardson,rock,graveface,4.7
18773,0,tim finney,electronic,dark entries,8.3
18780,0,andrew gaerig,electronic,hospital productions,6.2
18776,0,kim kelly,,debemur morti,7
18812,0,jordan sargent,rap,rca,6.8
18810,0,jason heller,,tompkins square,8.1
18808,0,jayson greene,,god?,7.1
18742,0,marc masters,,glistening examples,6.9
18790,0,brian howe,pop/r&b,smalltown supersound,6.5
18801,0,nate patrin,,stones throw,7
18802,0,paul thompson,rock,fire,5.7
18648,0,nick neyland,,rvng intl.,6.3
18620,0,kim kelly,metal,season of mist,8.1
18803,0,jayson greene,rap,self-released,7.7
18800,0,paul thompson,metal,warner bros.,7.6
18782,0,andy beta,,because music,7.6
18737,0,ian cohen,,bridge nine,7.9
18746,0,marc masters,rock,important,7.2
18744,0,grayson currin,,bloodlust!,7.5
18787,0,ian cohen,rock,saddle creek,7
18799,0,jayson greene,experimental,northern spy,7.5
18739,0,jeremy gordon,,driftless,7
18792,0,angus finlayson,electronic,warp,6.9
18781,0,andrew gaerig,,allergy season,5.9
18788,0,nick neyland,electronic,4ad,6.8
18791,0,corban goble,pop/r&b,good years,7
18814,0,larry fitzmaurice,,norelation,6.7
18786,0,andy beta,electronic,pan,6.8
18545,0,grayson currin,,profound lore,7.5
18763,0,hank shteamer,metal,sst,4.9
18763,0,hank shteamer,rock,sst,4.9
18798,0,harley brown,electronic,future classic,7
18797,0,stephen m. deusner,folk/country,talitres,6.6
18659,0,evan minsker,,drag city,6.4
18654,0,patrick st. michel,,unborde,6.1
18654,0,patrick st. michel,,warner japan,6.1
18760,0,stuart berman,rock,bad seed ltd.,7.8
18767,0,marc masters,rock,touch,7.4
18796,0,jeremy gordon,rock,woodsist,7
18795,0,gabriel szatan,,tectonic,6.3
18618,0,andrew ryce,,friends of friends,7.8
18783,0,jayson greene,rock,castle face,7.8
18784,0,jenn pelly,,"glass, house",7.9
18785,0,ian cohen,rock,sub pop,5.8
18758,0,stephen m. deusner,rock,alive,5
18759,0,nick neyland,electronic,inertia,6
18761,0,eric harvey,electronic,deadly,6
18761,0,eric harvey,electronic,eone,6
18695,0,stephen m. deusner,rock,drag city,7.8
18695,0,stephen m. deusner,rock,king crab,7.8
18729,0,ian cohen,,burger,6.7
18775,0,zach kelly,electronic,this is music,6.7
18775,0,zach kelly,rock,this is music,6.7
18738,0,craig jenkins,,hellfyre club,7.5
18769,0,stuart berman,rock,dead oceans,7.9
18769,0,stuart berman,rock,merge,7.9
18658,1,nate patrin,,numero group,8.4
18750,0,ian cohen,rock,last gang,3.9
18768,0,ruth saxelby,electronic,night slugs,7.8
18721,0,miles raymer,electronic,cascine,6.7
18703,1,grayson currin,,third man,9.2
18755,0,nick neyland,rock,city slang,7.4
18755,0,nick neyland,rock,lucky dog,7.4
18728,0,marc masters,electronic,software,7.2
18728,0,marc masters,experimental,software,7.2
18728,0,marc masters,jazz,software,7.2
18728,0,marc masters,rock,software,7.2
18694,0,ian cohen,rock,revelation,7.2
18777,0,jordan sargent,pop/r&b,artium,6.1
18777,0,jordan sargent,pop/r&b,def jam,6.1
18699,0,ian cohen,rock,island,6.4
18675,0,brandon stosuy,metal,sargent house,7.8
18675,0,brandon stosuy,rock,sargent house,7.8
18743,0,angus finlayson,,keysound,8.1
18745,0,marc masters,,digitalis,7.2
18774,0,gabriel szatan,,sex lies magnetic tape,7.4
18756,0,jason heller,rock,sub pop,6.7
18725,0,marc masters,experimental,cejero,6.9
18725,0,marc masters,experimental,escho,6.9
18725,0,marc masters,rock,cejero,6.9
18725,0,marc masters,rock,escho,6.9
18601,0,katherine st. asaph,pop/r&b,domino,6.6
18740,0,jayson greene,,obscureme,7.5
18680,0,grayson currin,,hospital productions,6.3
18779,1,ian cohen,experimental,self-released,8.4
18779,1,ian cohen,rap,self-released,8.4
18753,0,stephen m. deusner,rock,grimsey,6.5
18686,0,nick neyland,,modern love,7.6
18690,0,joel oliphint,,barsuk,4.9
18617,0,grayson currin,,prosthetic,7.5
18754,0,jayson greene,rock,care in the community,5.4
18778,0,miles raymer,,saint,8.1
18700,0,jeremy d. larson,experimental,drag city,7.9
18700,0,jeremy d. larson,rock,drag city,7.9
18734,0,angus finlayson,,tri angle,7.7
18683,0,jake cleland,rock,prescriptions,7.4
18749,0,larry fitzmaurice,electronic,!k7,7.9
18749,0,larry fitzmaurice,pop/r&b,!k7,7.9
18660,0,katherine st. asaph,rock,it books,8
18720,0,stuart berman,rock,thrill jockey,6.5
18716,0,jeremy d. larson,folk/country,turnstile,7.3
18716,0,jeremy d. larson,folk/country,wichita,7.3
18687,0,andy o'connor,,brutal panda,6.4
18752,0,stuart berman,rock,capitol,7.2
18771,0,joe tangari,experimental,paper bag,7.8
18771,0,joe tangari,experimental,suicide squeeze,7.8
18771,0,joe tangari,rock,paper bag,7.8
18771,0,joe tangari,rock,suicide squeeze,7.8
18655,1,mike powell,,light in the attic,8.3
18723,0,miles raymer,rock,hometapes,6.3
18652,0,jayson greene,,other music,7.1
18736,1,ryan dombal,pop/r&b,domino,8.5
18751,0,jason heller,,new west,7
18718,0,katherine st. asaph,rock,mom & pop,7.5
18772,0,nick neyland,electronic,presto?!,6.4
18772,0,nick neyland,rock,presto?!,6.4
18726,0,andrew ryce,,time no place,7.4
18704,1,jason heller,,secretly canadian,9
18764,0,paul thompson,rock,jagjaguwar,7.7
18764,0,paul thompson,rock,paper bag,7.7
18713,0,jillian mapes,rock,communion,7
18707,0,jamieson cox,rock,mexican summer,7.6
18715,0,kyle kramer,rap,stones throw,6
18693,0,lindsay zoladz,rock,warp,7.4
18719,0,jeremy d. larson,rock,p.w. elverum & sun,7.2
18717,0,paul thompson,pop/r&b,secretly canadian,6.5
18748,0,evan minsker,rock,because music,6.7
18748,0,evan minsker,rock,mexican summer,6.7
18731,0,andy beta,,emotional response,7.2
18712,0,stuart berman,rock,young god,8.2
18747,0,jamieson cox,,vinyl factory,7.8
18702,0,jayson greene,experimental,anti-,7.9
18732,1,andy beta,global,luaka bop,8.6
18692,0,douglas wolk,rock,city song,5.6
18727,0,jordan sargent,rap,atlantic,8
18727,0,jordan sargent,rap,vice,8
18714,0,miles raymer,electronic,record makers,6.3
18714,0,miles raymer,rock,record makers,6.3
18706,0,grayson currin,jazz,constellation,8.1
18710,0,miles raymer,electronic,fade to mind,7
18710,0,miles raymer,rap,fade to mind,7
18697,0,nate patrin,,quannum,4.8
18733,0,craig jenkins,rap,aftermath,4.7
18733,0,craig jenkins,rap,interscope,4.7
18733,0,craig jenkins,rap,shady,4.7
18656,0,ian cohen,rock,barsuk,8.4
18711,0,stuart berman,experimental,godmode,8.1
18647,0,jayson greene,rap,decon,7.4
18741,0,marc masters,,three lobed,7.2
18701,0,lindsay zoladz,global,interscope,6.5
18701,0,lindsay zoladz,pop/r&b,interscope,6.5
18708,0,kyle kramer,rap,odd future,6.8
18709,0,miles raymer,electronic,hippos in tanks,6.6
18688,0,harley brown,rock,captured tracks,7.4
18657,0,patrick st. michel,pop/r&b,not not fun,7
18689,0,ian cohen,electronic,modular,6.4
18689,0,ian cohen,rock,modular,6.4
18603,1,stuart berman,rock,parlophone,8.4
18589,0,devon maloney,rock,salinas,7.6
18653,0,jayson greene,,self-released,7
18696,0,ian cohen,experimental,ato,6
18696,0,ian cohen,rock,ato,6
18679,1,mike powell,electronic,donky pitch,8.2
18673,0,ian cohen,rock,vagrant,5.6
18684,0,marc masters,rock,ba da bing!,7.2
18685,0,jonah bromwich,,delicious vinyl,7.3
18724,0,andrew ryce,rap,planet mu,6.7
18677,0,stuart berman,rock,warner bros.,7.3
18678,0,andrew gaerig,electronic,hyperdub,7.4
18678,0,andrew gaerig,rock,hyperdub,7.4
18651,0,jayson greene,folk/country,burger,8
18651,0,jayson greene,folk/country,olde english spelling bee,8
18616,0,nate patrin,pop/r&b,lo,4.6
18644,0,andy o'connor,,thrill jockey,7.4
18681,0,carrie battan,pop/r&b,capitol,8.1
18681,0,carrie battan,rock,capitol,8.1
18676,0,ian cohen,rock,wichita / turnstile,8
18639,0,jeremy d. larson,rap,joyful noise,6.6
18625,0,devon maloney,,don giovanni,7.2
18613,0,grayson currin,metal,seventh rule,7.4
18667,1,lindsay zoladz,rock,merge,9.2
18672,0,nick neyland,electronic,warp,6.4
18619,0,devon maloney,,suicide squeeze,6
18682,0,matthew murphy,electronic,svart,7.1
18682,0,matthew murphy,folk/country,svart,7.1
18543,0,kim kelly,,20 buck spin,8
18669,1,ian cohen,folk/country,other music,8.4
