reviewid,pub_year,genre,score
12607,2009,experimental,7.7
12610,2009,electronic,5.1
12610,2009,rock,5.1
12560,2009,metal,7.5
12561,2009,experimental,7.8
12561,2009,rock,7.8
12614,2009,rock,5.8
12595,2009,rap,7.6
12569,2009,electronic,7.0
12569,2009,rap,7.0
12569,2009,rock,7.0
12570,2009,electronic,6.4
12557,2009,electronic,5.5
12609,2009,electronic,7.3
12609,2009,rock,7.3
12600,2009,electronic,7.2
12600,2009,rock,7.2
12592,2009,pop/r&b,8.4
12592,2009,rap,8.4
12584,2009,pop/r&b,6.5
12584,2009,rock,6.5
12562,2009,rock,6.3
12612,2009,electronic,6.7
12612,2009,rock,6.7
12603,2009,rock,7.6
12579,2009,,7.6
12586,2009,folk/country,7.5
12586,2009,pop/r&b,7.5
12572,2009,rock,4.7
12605,2009,rock,7.5
12604,2009,electronic,6.5
12594,2009,rock,6.9
12564,2009,,7.2
12559,2009,rock,5.5
12590,2009,rock,7.5
12593,2009,rock,7.3
12574,2009,experimental,7.5
12574,2009,rock,7.5
12563,2009,pop/r&b,7.2
12571,2009,rock,6.1
12581,2009,rock,7.9
12589,2009,,0.2
12577,2009,electronic,7.9
12578,2009,folk/country,7.6
12588,2009,folk/country,5.7
12596,2009,rock,8.6
12602,2009,electronic,2.6
12602,2009,jazz,2.6
12602,2009,pop/r&b,2.6
12583,2009,,7.6
12585,2009,,6.4
12575,2009,electronic,4.4
12575,2009,experimental,4.4
12575,2009,rock,4.4
12601,2009,rock,7.0
12591,2009,rap,6.6
12568,2009,electronic,6.9
12568,2009,rock,6.9
12587,2009,rock,7.5
12576,2009,rock,7.2
12597,2009,electronic,6.0
12597,2009,rock,6.0
12598,2009,electronic,7.6
12598,2009,experimental,7.6
12598,2009,pop/r&b,7.6
12566,2009,,8.0
12582,2009,pop/r&b,7.6
12565,2009,jazz,7.6
12565,2009,rap,7.6
12543,2009,electronic,8.3
12555,2009,electronic,6.7
12555,2009,rock,6.7
12537,2009,metal,8.0
12537,2009,pop/r&b,8.0
12537,2009,rap,8.0
12552,2009,electronic,7.6
12552,2009,experimental,7.6
12552,2009,rock,7.6
12530,2009,rock,6.9
12554,2009,rock,7.3
12523,2009,electronic,8.7
12534,2009,rock,7.3
12549,2009,rock,5.9
12522,2009,rock,7.8
12553,2009,rock,7.7
12551,2009,electronic,6.9
12551,2009,pop/r&b,6.9
12535,2009,,8.0
12539,2009,,8.1
12521,2009,rock,6.8
12546,2009,,7.9
12542,2009,rock,8.3
12538,2009,rock,6.2
12445,2009,electronic,6.0
12445,2009,rock,6.0
12550,2009,electronic,3.2
12550,2009,rock,3.2
12547,2009,electronic,8.7
12548,2009,rock,7.5
12525,2009,global,7.8
12526,2009,electronic,7.2
12529,2009,rock,4.4
12545,2009,rap,7.8
12541,2009,,7.4
12532,2009,,6.9
12533,2009,rock,7.0
12527,2009,experimental,4.8
12527,2009,metal,4.8
12527,2009,rock,4.8
12540,2009,rap,5.3
12544,2009,electronic,0.4
12544,2009,rock,0.4
12531,2009,pop/r&b,8.0
12528,2009,rock,7.8
12536,2009,rock,6.6
12518,2009,experimental,9.6
12518,2009,rock,9.6
12519,2009,,5.1
12511,2009,electronic,7.9
12511,2009,rock,7.9
12514,2009,rock,5.6
12517,2009,rap,5.3
12515,2008,rock,7.1
12516,2008,jazz,9.2
12516,2008,pop/r&b,9.2
12512,2008,experimental,7.9
12512,2008,rock,7.9
12510,2008,,8.6
12513,2008,folk/country,5.2
12513,2008,pop/r&b,5.2
12496,2008,pop/r&b,7.6
12496,2008,rap,7.6
12474,2008,rock,8.6
12506,2008,,7.9
12509,2008,,6.8
12475,2008,rock,4.8
12499,2008,rock,8.7
12508,2008,rap,2.8
12488,2008,electronic,7.8
12488,2008,rock,7.8
12487,2008,,7.5
12491,2008,rap,7.1
12493,2008,electronic,6.5
12492,2008,rock,7.3
12490,2008,rock,7.1
12480,2008,pop/r&b,7.7
12486,2008,rock,3.8
12507,2008,rock,6.0
12504,2008,rock,3.8
12494,2008,electronic,7.8
12524,2008,experimental,7.5
12524,2008,rock,7.5
12481,2008,folk/country,5.4
12505,2008,rock,5.9
12497,2008,rock,8.0
12476,2008,rock,7.3
12489,2008,,5.9
12478,2008,rock,6.9
12503,2008,electronic,8.6
12500,2008,rock,7.0
12485,2008,metal,5.2
12485,2008,rock,5.2
12483,2008,electronic,6.6
12483,2008,rock,6.6
12477,2008,electronic,6.0
12501,2008,rock,6.2
12502,2008,experimental,8.4
12472,2008,rock,7.0
12482,2008,experimental,7.9
12482,2008,rock,7.9
12471,2008,electronic,7.5
12471,2008,rock,7.5
12498,2008,rap,7.6
12495,2008,rock,5.8
12479,2008,,7.4
12484,2008,electronic,6.4
12484,2008,rock,6.4
12473,2008,rock,5.7
12469,2008,rock,5.8
12470,2008,rock,7.0
12448,2008,jazz,8.0
12458,2008,pop/r&b,6.7
12458,2008,rap,6.7
12446,2008,rock,7.1
12466,2008,rock,8.1
12455,2008,,8.7
12450,2008,rock,8.2
12463,2008,rock,7.0
12452,2008,jazz,6.0
12452,2008,metal,6.0
12467,2008,rock,6.0
12468,2008,rap,7.5
12454,2008,rock,8.6
12459,2008,electronic,5.2
12447,2008,,8.2
12464,2008,rock,10.0
12465,2008,electronic,7.3
12451,2008,pop/r&b,7.9
12451,2008,rap,7.9
12449,2008,experimental,7.2
12449,2008,rock,7.2
12461,2008,rock,5.3
12460,2008,electronic,6.7
12460,2008,pop/r&b,6.7
12460,2008,rock,6.7
12462,2008,pop/r&b,5.7
12453,2008,electronic,7.5
12453,2008,rock,7.5
12457,2008,rock,7.2
12456,2008,rap,6.6
12444,2008,rap,3.7
12442,2008,rock,7.6
12434,2008,experimental,7.3
12434,2008,metal,7.3
12439,2008,rock,7.2
12428,2008,electronic,4.0
12443,2008,rock,7.9
12441,2008,rock,6.5
12427,2008,experimental,8.8
12431,2008,electronic,6.5
12433,2008,global,4.6
12435,2008,global,8.4
12424,2008,rock,8.3
12425,2008,electronic,8.6
12438,2008,pop/r&b,6.3
12438,2008,rap,6.3
12429,2008,electronic,6.8
12429,2008,experimental,6.8
12429,2008,rock,6.8
12426,2008,electronic,8.5
12426,2008,folk/country,8.5
12440,2008,jazz,6.8
12437,2008,rock,7.8
12432,2008,,6.3
12430,2008,rap,4.7
12436,2008,rock,8.0
12422,2008,electronic,7.0
12422,2008,rock,7.0
12421,2008,pop/r&b,7.4
12414,2008,rock,7.7
12419,2008,pop/r&b,5.0
12419,2008,rock,5.0
12415,2008,experimental,8.1
12415,2008,rock,8.1
12420,2008,experimental,6.7
12400,2008,experimental,6.6
12400,2008,rock,6.6
12403,2008,pop/r&b,6.6
12404,2008,folk/country,7.7
12391,2008,rock,7.2
12423,2008,rock,7.0
12399,2008,rock,8.0
12396,2008,,7.5
12407,2008,rock,7.0
12413,2008,rap,8.4
12417,2008,jazz,4.0
12398,2008,rock,8.2
12393,2008,folk/country,7.7
12393,2008,metal,7.7
12416,2008,rock,5.9
12418,2008,rock,9.3
12408,2008,rap,7.0
12408,2008,rock,7.0
12410,2008,rock,5.0
12394,2008,,5.0
12397,2008,rap,5.5
12409,2008,folk/country,5.9
12412,2008,rock,7.2
12395,2008,electronic,7.0
12395,2008,rock,7.0
12392,2008,metal,8.0
12406,2008,electronic,5.8
12406,2008,pop/r&b,5.8
12406,2008,rock,5.8
12388,2008,rock,7.4
12384,2008,electronic,6.6
12384,2008,rock,6.6
12382,2008,folk/country,6.9
12383,2008,rock,6.0
12366,2008,rock,5.1
12389,2008,rock,4.9
12390,2008,electronic,8.5
12379,2008,pop/r&b,7.9
12373,2008,experimental,7.0
12373,2008,rock,7.0
12362,2008,rock,7.6
12385,2008,rock,7.5
12387,2008,pop/r&b,7.6
12386,2008,,7.6
12365,2008,,7.3
12363,2008,rock,7.4
12380,2008,rock,6.7
12381,2008,experimental,8.1
12381,2008,rock,8.1
12372,2008,folk/country,7.8
12372,2008,rock,7.8
12359,2008,rock,7.3
12367,2008,electronic,6.2
12374,2008,,4.7
12377,2008,rock,6.2
12378,2008,pop/r&b,8.3
12378,2008,rap,8.3
12358,2008,pop/r&b,7.6
12358,2008,rap,7.6
12354,2008,rock,6.8
12345,2008,rock,8.5
12375,2008,experimental,8.3
12349,2008,electronic,6.9
12349,2008,experimental,6.9
12349,2008,rock,6.9
12351,2008,pop/r&b,5.6
12347,2008,rock,6.9
12368,2008,electronic,6.8
12368,2008,rock,6.8
12376,2008,electronic,7.6
12370,2008,rock,2.7
12353,2008,rap,4.0
12350,2008,rock,5.1
12360,2008,rock,9.2
12369,2008,rock,7.0
12348,2008,rock,7.8
12355,2008,metal,7.6
12355,2008,rock,7.6
12361,2008,rock,4.1
12371,2008,electronic,8.8
12364,2008,experimental,8.0
12364,2008,rock,8.0
12357,2008,electronic,7.0
12357,2008,rock,7.0
12356,2008,metal,7.5
12352,2008,metal,3.7
12352,2008,rap,3.7
12331,2008,folk/country,9.7
12327,2008,rock,7.8
12321,2008,electronic,7.8
12321,2008,rock,7.8
12307,2008,electronic,7.4
12325,2008,rock,4.5
12330,2008,rock,8.6
12293,2008,rock,6.9
12323,2008,experimental,8.1
12323,2008,rock,8.1
12301,2008,pop/r&b,6.8
12302,2008,rock,4.5
12328,2008,rock,5.9
12326,2008,electronic,7.4
12326,2008,rock,7.4
12315,2008,,8.8
12329,2008,electronic,6.8
12273,2008,rock,5.8
12305,2008,rock,7.8
12324,2008,experimental,8.5
12312,2008,experimental,7.7
12312,2008,rock,7.7
12308,2008,folk/country,7.0
12299,2008,experimental,5.2
12299,2008,pop/r&b,5.2
12299,2008,rock,5.2
12322,2008,rock,7.7
12271,2008,rock,5.7
12319,2008,experimental,7.7
12319,2008,rock,7.7
12317,2008,,5.2
12296,2008,rock,6.8
12320,2008,metal,8.8
12318,2008,experimental,7.2
12318,2008,rock,7.2
12264,2008,experimental,7.7
12284,2008,electronic,7.6
12284,2008,rock,7.6
12313,2008,pop/r&b,5.6
12316,2008,rock,8.4
12314,2008,rock,4.5
12289,2008,rock,6.4
12287,2008,rock,6.4
12276,2008,rock,6.8
12292,2008,,8.3
12227,2008,electronic,6.0
12227,2008,pop/r&b,6.0
12250,2008,metal,7.8
12245,2008,,6.0
12288,2008,rock,3.2
12311,2008,rock,4.9
12285,2008,experimental,7.9
12285,2008,rock,7.9
12303,2008,metal,7.3
12220,2008,electronic,7.8
12223,2008,rock,6.4
12310,2008,experimental,7.6
12310,2008,rock,7.6
12309,2008,rock,5.2
12297,2008,folk/country,7.5
12306,2008,rock,5.6
12274,2008,folk/country,4.2
12272,2008,experimental,8.3
12272,2008,rock,8.3
12300,2008,rock,6.6
12267,2008,rock,7.5
12290,2008,rap,6.7
12238,2008,experimental,7.9
12238,2008,rock,7.9
12295,2008,rock,8.0
12304,2008,rock,7.9
12263,2008,rock,7.7
12298,2008,rock,7.2
12254,2008,folk/country,7.2
12275,2008,experimental,8.3
12275,2008,rock,8.3
12294,2008,rock,6.4
12252,2008,metal,7.7
12252,2008,rock,7.7
12281,2008,rock,5.9
12255,2008,electronic,3.4
12255,2008,rock,3.4
12291,2008,rap,4.8
12283,2008,jazz,6.6
12253,2008,electronic,7.5
12253,2008,pop/r&b,7.5
12258,2008,jazz,7.0
12258,2008,metal,7.0
12248,2008,rock,2.6
12286,2008,experimental,8.5
12286,2008,rock,8.5
12244,2008,rock,8.2
12280,2008,rap,7.6
12243,2008,rock,6.0
12226,2008,experimental,6.2
12279,2008,rap,6.2
12282,2008,electronic,8.8
12282,2008,rock,8.8
12239,2008,,8.5
12268,2008,rock,6.9
12237,2008,rock,6.3
12278,2008,experimental,7.5
12278,2008,rock,7.5
12277,2008,rap,6.8
12270,2008,electronic,8.0
12235,2008,rock,6.9
12269,2008,,4.7
12265,2008,rock,6.3
12259,2008,electronic,4.3
12259,2008,jazz,4.3
12242,2008,rap,7.3
12233,2008,,7.2
12232,2008,rock,8.0
12260,2008,rock,9.0
12231,2008,rock,7.8
12229,2008,rock,7.6
12225,2008,jazz,7.5
12230,2008,pop/r&b,4.3
12230,2008,rap,4.3
12266,2008,rock,8.7
12261,2008,rock,6.7
12234,2008,experimental,7.7
12234,2008,metal,7.7
12234,2008,rock,7.7
12222,2008,experimental,7.4
12222,2008,folk/country,7.4
12222,2008,pop/r&b,7.4
12222,2008,rock,7.4
12224,2008,metal,7.5
12224,2008,rock,7.5
12262,2008,rock,7.8
12256,2008,pop/r&b,8.1
12236,2008,electronic,7.8
12228,2008,folk/country,6.8
12247,2008,rock,5.2
12249,2008,rock,6.0
12257,2008,electronic,8.0
12257,2008,experimental,8.0
12257,2008,rock,8.0
12221,2008,electronic,7.9
12214,2008,rock,6.6
12219,2008,experimental,7.8
12241,2008,rock,4.5
12251,2008,electronic,5.1
12251,2008,rock,5.1
12217,2008,electronic,7.8
12217,2008,rock,7.8
12213,2008,rock,7.3
12215,2008,rock,6.0
12246,2008,rock,9.2
12240,2008,rock,8.3
12216,2008,rock,6.6
12218,2008,rock,7.2
12212,2008,pop/r&b,6.8
12210,2008,rock,7.3
12208,2008,rock,7.4
12207,2008,pop/r&b,7.6
12182,2008,rock,7.7
12197,2008,rock,7.0
12209,2008,electronic,6.6
12209,2008,rock,6.6
12205,2008,global,7.8
12196,2008,rock,7.4
12203,2008,pop/r&b,7.3
12192,2008,,7.4
12183,2008,electronic,8.5
12206,2008,folk/country,8.0
12206,2008,pop/r&b,8.0
12198,2008,experimental,8.4
12191,2008,electronic,1.6
12191,2008,rock,1.6
12189,2008,rock,8.0
12204,2008,rock,3.8
12200,2008,electronic,7.8
12200,2008,rock,7.8
12187,2008,pop/r&b,7.7
12187,2008,rap,7.7
12188,2008,,5.9
12185,2008,electronic,4.5
12185,2008,rock,4.5
12190,2008,electronic,6.3
12190,2008,rock,6.3
12199,2008,experimental,8.0
12199,2008,jazz,8.0
12193,2008,rock,7.8
12202,2008,rock,7.6
12184,2008,experimental,2.0
12184,2008,rock,2.0
12194,2008,rock,7.2
12201,2008,electronic,5.5
12181,2008,electronic,8.5
12181,2008,global,8.5
12181,2008,rock,8.5
12195,2008,pop/r&b,6.2
12186,2008,pop/r&b,6.1
12175,2008,rock,8.3
12148,2008,electronic,5.8
12173,2008,metal,6.6
12165,2008,rock,5.3
12164,2008,folk/country,4.8
12179,2008,electronic,6.2
12179,2008,rock,6.2
12177,2008,,7.5
12168,2008,rock,7.4
12167,2008,,7.1
12172,2008,electronic,4.7
12172,2008,jazz,4.7
12180,2008,metal,4.9
12178,2008,experimental,7.2
12178,2008,rock,7.2
12131,2008,rock,7.3
12169,2008,rock,7.5
12163,2008,electronic,4.1
12153,2008,rock,4.7
12176,2008,rock,8.0
12158,2008,rock,7.9
12161,2008,rock,7.5
12162,2008,rock,7.0
12174,2008,rock,8.7
12171,2008,rock,8.0
12344,2008,rock,5.5
12157,2008,metal,7.5
12157,2008,rock,7.5
12152,2008,rock,5.6
12170,2008,electronic,6.3
12160,2008,rock,5.3
12156,2008,metal,7.2
12150,2008,electronic,6.9
12150,2008,rock,6.9
12149,2008,rock,5.7
12159,2008,rap,6.5
12155,2008,rock,7.8
12143,2008,rock,8.5
12144,2008,rock,5.0
12146,2008,folk/country,4.1
12151,2008,experimental,7.6
12151,2008,rock,7.6
12154,2008,electronic,7.1
12154,2008,jazz,7.1
12154,2008,rap,7.1
12141,2008,electronic,7.8
12141,2008,rock,7.8
12137,2008,metal,8.3
12137,2008,rock,8.3
12138,2008,jazz,7.6
12138,2008,pop/r&b,7.6
12138,2008,rock,7.6
12132,2008,electronic,8.5
12142,2008,rock,5.7
12139,2008,global,7.8
12136,2008,rap,7.6
12136,2008,rock,7.6
12147,2008,rap,6.0
12133,2008,experimental,4.4
12133,2008,rock,4.4
12145,2008,rock,5.0
12135,2008,electronic,0.2
12134,2008,rock,6.8
12140,2008,rap,7.5
12121,2008,electronic,7.1
12111,2008,rock,8.2
12128,2008,rock,7.0
12211,2008,electronic,7.6
12211,2008,rock,7.6
12124,2008,rock,7.4
12130,2008,rock,5.8
12127,2008,experimental,6.9
12127,2008,rock,6.9
12112,2008,electronic,7.9
12112,2008,experimental,7.9
12112,2008,pop/r&b,7.9
12109,2008,,6.8
12117,2008,rock,3.6
12125,2008,electronic,8.6
12126,2008,rap,6.8
12119,2008,electronic,8.2
12119,2008,rock,8.2
12105,2008,rock,5.4
12113,2008,electronic,7.9
12113,2008,rock,7.9
12114,2008,rock,6.5
12123,2008,rap,6.4
12120,2008,metal,5.6
12120,2008,rock,5.6
12051,2008,,8.0
12107,2008,rock,6.3
12122,2008,rock,4.3
12115,2008,experimental,7.9
12115,2008,rock,7.9
12108,2008,folk/country,6.7
12101,2008,electronic,7.8
12103,2008,electronic,5.5
12103,2008,pop/r&b,5.5
12110,2008,electronic,5.8
12110,2008,rock,5.8
12116,2008,,6.9
12086,2008,,6.1
12097,2008,rock,4.7
12102,2008,rock,5.9
12118,2008,experimental,8.1
12118,2008,rock,8.1
12098,2008,folk/country,7.4
12082,2008,electronic,7.3
12082,2008,pop/r&b,7.3
12070,2008,rock,5.1
12104,2008,rock,6.7
12084,2008,rock,8.5
12100,2008,electronic,3.5
12100,2008,rock,3.5
12077,2008,rock,7.8
12106,2008,electronic,7.3
12106,2008,jazz,7.3
12087,2008,rock,5.3
12091,2008,rock,9.3
12064,2008,rock,8.0
12089,2008,,7.2
12092,2008,pop/r&b,6.6
12083,2008,rock,6.6
12079,2008,metal,3.3
12094,2008,,9.0
12099,2008,rock,7.5
12071,2008,rock,7.4
12093,2008,electronic,4.8
12069,2008,rock,5.9
12081,2008,electronic,9.1
12095,2008,,4.4
12068,2008,rock,7.0
12074,2008,electronic,6.7
12074,2008,metal,6.7
12074,2008,rock,6.7
12065,2008,,5.9
12096,2008,rock,8.2
12088,2008,rap,6.0
12066,2008,rock,6.8
12067,2008,rock,7.4
12090,2008,rock,8.4
12080,2008,electronic,6.5
12062,2008,pop/r&b,6.5
12048,2008,pop/r&b,5.4
12059,2008,pop/r&b,6.8
12055,2008,electronic,5.1
12055,2008,rock,5.1
12085,2008,electronic,3.0
12085,2008,rock,3.0
12078,2008,electronic,7.2
12078,2008,pop/r&b,7.2
12056,2008,experimental,6.8
12056,2008,rock,6.8
12054,2008,rock,7.2
12049,2008,rock,7.2
12075,2008,pop/r&b,5.6
12075,2008,rap,5.6
12076,2008,electronic,4.5
12076,2008,rock,4.5
12072,2008,electronic,5.1
12072,2008,rock,5.1
12057,2008,rock,6.5
12073,2008,electronic,6.0
12073,2008,rock,6.0
12053,2008,experimental,6.2
12052,2008,experimental,7.8
12050,2008,rap,8.0
12045,2008,folk/country,6.5
12061,2008,rap,5.9
12063,2008,rock,7.8
12044,2008,rock,5.7
12046,2008,,6.1
12047,2008,electronic,7.3
12060,2008,rock,7.3
12031,2008,rock,7.5
12014,2008,,8.5
12042,2008,experimental,7.8
12042,2008,rock,7.8
12043,2008,,5.9
12058,2008,electronic,9.7
12058,2008,rock,9.7
12033,2008,electronic,8.5
12033,2008,global,8.5
11972,2008,rock,6.8
12039,2008,,7.5
12028,2008,rock,5.7
12020,2008,metal,8.2
12030,2008,rock,5.2
12034,2008,rock,7.7
12037,2008,,4.0
12038,2008,folk/country,7.4
12000,2008,electronic,8.6
12036,2008,global,7.7
12036,2008,rock,7.7
12035,2008,rock,7.5
11991,2008,,7.9
12032,2008,,7.0
12041,2008,electronic,8.0
12041,2008,pop/r&b,8.0
12040,2008,pop/r&b,7.7
12040,2008,rock,7.7
11963,2008,rap,8.4
11914,2008,folk/country,7.1
12017,2008,,7.8
12024,2008,rock,7.0
12029,2008,rock,7.1
12015,2008,rock,8.2
12025,2008,electronic,3.6
12025,2008,rock,3.6
12023,2008,experimental,5.9
12023,2008,rock,5.9
12016,2008,electronic,5.6
12016,2008,rock,5.6
12010,2008,rock,7.1
12027,2008,rock,5.5
12008,2008,rock,4.0
12019,2008,pop/r&b,5.8
12019,2008,rap,5.8
12022,2008,rock,8.3
12021,2008,folk/country,7.9
12026,2008,rock,6.4
12011,2008,electronic,7.2
12018,2008,electronic,4.5
12018,2008,jazz,4.5
11553,2008,rock,6.0
12001,2008,rock,6.7
12009,2008,folk/country,8.0
11999,2008,experimental,7.2
11999,2008,rock,7.2
11996,2008,folk/country,7.4
11617,2008,electronic,3.3
11617,2008,rock,3.3
11998,2008,rock,7.9
11992,2008,rock,7.5
11976,2008,rock,7.9
12007,2008,electronic,6.4
12007,2008,rock,6.4
12013,2008,,7.5
11995,2008,,6.8
11975,2008,rock,6.8
11978,2008,rock,5.9
11988,2008,rock,6.6
12005,2008,metal,8.6
12005,2008,rock,8.6
12012,2008,rap,4.6
11980,2008,rock,7.7
11959,2008,experimental,2.5
11959,2008,rock,2.5
11983,2008,,6.3
12002,2008,rap,3.8
11993,2008,rock,7.5
11982,2008,rock,7.5
11990,2008,electronic,6.3
11985,2008,rock,1.9
11966,2008,global,8.3
11966,2008,jazz,8.3
11966,2008,pop/r&b,8.3
12003,2008,rock,8.5
12006,2008,pop/r&b,6.7
12006,2008,rap,6.7
11974,2008,folk/country,6.8
11997,2008,folk/country,7.7
11987,2008,rock,8.4
12004,2008,electronic,5.8
12004,2008,rock,5.8
11968,2008,experimental,8.3
11968,2008,rock,8.3
11967,2008,experimental,6.4
11967,2008,jazz,6.4
11967,2008,rock,6.4
11970,2008,rap,6.0
11557,2008,experimental,8.3
11557,2008,rock,8.3
11984,2008,rock,2.4
11576,2008,rock,8.1
11965,2008,rock,7.5
11944,2008,,5.8
11979,2008,rock,7.5
11986,2008,metal,7.0
11986,2008,rock,7.0
11969,2008,rock,7.8
11964,2008,rap,5.4
11973,2008,rock,8.0
11981,2008,experimental,9.2
11981,2008,rock,9.2
11989,2008,rock,6.7
11584,2008,metal,8.9
11584,2008,rock,8.9
11962,2008,folk/country,5.9
11971,2008,rock,7.0
11961,2008,electronic,7.2
11943,2008,rock,8.5
11958,2008,rock,8.2
11960,2008,rock,4.0
11945,2008,,5.2
11977,2008,rock,7.0
11948,2008,experimental,6.7
11948,2008,rock,6.7
11694,2008,,8.2
11946,2008,,6.8
11618,2008,electronic,7.1
11618,2008,rap,7.1
11952,2008,rock,8.1
11955,2008,experimental,6.4
11955,2008,rock,6.4
11956,2008,folk/country,5.8
11954,2008,electronic,5.8
11954,2008,rock,5.8
11957,2008,folk/country,5.4
11957,2008,rock,5.4
11947,2008,rock,7.7
11953,2008,electronic,6.5
11953,2008,rap,6.5
11951,2008,electronic,8.2
11949,2008,electronic,4.8
11949,2008,experimental,4.8
11949,2008,pop/r&b,4.8
11950,2008,rock,5.4
11942,2008,rap,4.0
11941,2008,electronic,5.8
11939,2008,,6.8
11938,2008,electronic,7.5
11940,2008,,6.2
2272,2008,,8.8
11937,2008,electronic,8.0
11581,2008,pop/r&b,7.7
11936,2008,electronic,4.9
11936,2008,experimental,4.9
11935,2008,jazz,6.2
11935,2008,rock,6.2
11934,2008,,4.9
11929,2008,experimental,6.5
11933,2008,electronic,8.6
11933,2008,rock,8.6
11932,2008,folk/country,4.6
11931,2008,electronic,7.9
11931,2008,pop/r&b,7.9
11930,2008,folk/country,7.1
11925,2008,electronic,6.4
11925,2008,rock,6.4
11928,2008,experimental,8.4
11928,2008,rock,8.4
11926,2008,folk/country,6.9
11531,2008,electronic,7.7
11531,2008,rap,7.7
11927,2008,rock,6.1
11924,2008,rock,7.5
11923,2008,electronic,7.8
11923,2008,pop/r&b,7.8
11609,2008,,7.7
11605,2008,metal,7.8
11605,2008,rock,7.8
11922,2008,electronic,4.6
11921,2008,rock,9.6
11920,2008,electronic,7.2
11613,2008,electronic,6.5
11613,2008,jazz,6.5
11613,2008,pop/r&b,6.5
11589,2008,metal,5.9
11589,2008,rock,5.9
11514,2008,pop/r&b,5.5
11514,2008,rap,5.5
11690,2008,experimental,7.6
11690,2008,rock,7.6
11919,2008,rock,6.1
11578,2008,rock,7.5
11918,2008,experimental,7.6
11611,2008,electronic,6.7
11619,2008,electronic,7.6
11619,2008,rock,7.6
11688,2008,folk/country,6.5
11688,2008,metal,6.5
11917,2008,electronic,7.7
11917,2008,rock,7.7
11586,2008,electronic,6.4
11586,2008,rock,6.4
11594,2008,electronic,3.8
11594,2008,rock,3.8
11916,2008,rock,6.7
11915,2008,folk/country,8.3
11595,2008,global,7.6
11595,2008,pop/r&b,7.6
11596,2008,electronic,5.8
11596,2008,rock,5.8
11593,2008,rock,7.4
11616,2008,rock,7.7
11620,2008,electronic,7.5
11620,2008,rock,7.5
11566,2008,,8.9
11588,2008,rock,7.5
11597,2008,electronic,6.6
11597,2008,experimental,6.6
11597,2008,rock,6.6
11692,2008,pop/r&b,7.6
11621,2008,rock,6.9
11600,2008,rock,9.2
11579,2008,rock,6.7
11573,2008,,6.7
11603,2008,rock,8.3
11610,2008,rap,4.6
11610,2008,rock,4.6
11577,2008,experimental,7.4
11570,2008,pop/r&b,6.6
11564,2008,electronic,5.2
11564,2008,rock,5.2
11684,2008,rock,7.0
11608,2008,rap,8.7
11612,2008,rock,7.6
11567,2008,experimental,7.6
11574,2008,pop/r&b,4.9
11580,2008,experimental,8.5
11580,2008,rock,8.5
11583,2008,rock,7.3
11555,2008,electronic,8.3
11555,2008,folk/country,8.3
11513,2008,electronic,4.0
11559,2008,global,2.2
11604,2008,rock,6.9
11538,2008,electronic,6.2
11538,2008,rock,6.2
11552,2008,electronic,8.0
11552,2008,rock,8.0
11550,2008,electronic,7.4
11565,2008,,6.6
11585,2008,rock,4.7
11592,2008,electronic,3.6
11548,2008,electronic,6.7
11548,2008,rock,6.7
11563,2008,electronic,6.5
11563,2008,rock,6.5
11554,2008,electronic,5.0
11554,2008,pop/r&b,5.0
11554,2008,rap,5.0
11587,2008,rock,9.0
11562,2008,pop/r&b,7.8
11547,2008,metal,6.8
11547,2008,rock,6.8
11537,2008,rock,6.4
11558,2008,folk/country,6.5
11558,2008,pop/r&b,6.5
11686,2008,rock,4.0
11582,2008,electronic,9.2
11539,2008,rock,6.5
11502,2008,electronic,6.6
11502,2008,rock,6.6
11541,2008,experimental,6.1
11541,2008,jazz,6.1
11541,2008,rock,6.1
11560,2008,rock,8.0
11575,2008,metal,7.5
11535,2008,,7.7
11536,2008,rock,6.3
11500,2008,electronic,7.2
11500,2008,rock,7.2
11569,2008,experimental,8.4
11569,2008,rock,8.4
11414,2008,pop/r&b,7.8
11540,2008,electronic,6.1
11540,2008,rock,6.1
11526,2008,rock,6.7
11527,2008,pop/r&b,5.7
11682,2008,metal,8.0
11568,2008,rock,4.7
11551,2008,electronic,7.2
11551,2008,rock,7.2
11472,2008,folk/country,8.0
11523,2008,folk/country,5.8
11523,2008,pop/r&b,5.8
11523,2008,rock,5.8
11561,2008,rap,7.7
11524,2008,electronic,8.7
11524,2008,rap,8.7
11519,2008,rock,7.5
11516,2008,jazz,7.1
11544,2008,electronic,3.8
11509,2008,,6.7
11556,2008,electronic,6.2
11556,2008,rock,6.2
11515,2008,pop/r&b,6.8
11507,2008,global,8.0
11508,2008,electronic,5.6
11545,2008,rock,7.6
11546,2008,pop/r&b,7.5
11511,2008,,7.3
11512,2008,experimental,5.2
11512,2008,rock,5.2
11494,2008,rock,5.7
11498,2008,rock,6.8
11549,2008,folk/country,8.7
11543,2008,experimental,7.5
11543,2008,rock,7.5
11506,2008,metal,5.3
11506,2008,rock,5.3
11517,2008,,6.1
11542,2008,experimental,5.7
11542,2008,rock,5.7
11534,2008,rock,8.0
11469,2008,experimental,8.3
11469,2008,rock,8.3
11486,2008,electronic,7.0
11486,2008,rock,7.0
11491,2008,rock,3.9
11525,2008,electronic,8.0
11504,2008,,7.2
11497,2008,metal,5.7
11497,2008,pop/r&b,5.7
11497,2008,rap,5.7
11528,2008,rock,6.2
11496,2008,metal,4.9
